userId,promoCode,applicableTo,modeOfPayment,timeOfOrder,deliveryLocation,usedRewardPoints
35,,,credit,17/2/2020 18:23,5207 Ac Street,10
20,,,cash,17/2/2020 18:49,466-9326 Pretium Rd.,5
8,,,credit,17/2/2020 19:07,"P.O. Box 171, 3188 Nisi Street",0
11,,,credit,17/2/2020 20:13,966-9443 Ullamcorper. Rd.,10
6,,,cash,17/2/2020 21:12,"P.O. Box 376, 1091 Nulla Ave",15
6,,,cash,18/2/2020 12:04,Ap #778-959 Tellus Road,5
35,,,cash,18/2/2020 12:23,"1179 Lectus, St.",0
23,,,credit,18/2/2020 12:38,Ap #798-5814 Vitae Avenue,0
8,,,credit,18/2/2020 13:30,9981 Ipsum. Avenue,5
25,,,cash,18/2/2020 14:57,746 Sem Av.,10
13,,,credit,18/2/2020 14:59,"P.O. Box 304, 2173 Fermentum St.",10
31,,,cash,18/2/2020 15:04,486-4776 Donec Road,10
24,,,cash,18/2/2020 15:13,Ap #707-6637 Dictum Rd.,0
6,,,cash,18/2/2020 15:33,Ap #997-4649 Elementum St.,10
16,,,cash,18/2/2020 16:15,"P.O. Box 259, 9487 Praesent Av.",0
23,,,cash,18/2/2020 16:38,Ap #173-6953 Vulputate Avenue,5
18,,,credit,18/2/2020 16:50,6944 Bibendum Avenue,10
13,,,cash,18/2/2020 17:44,Ap #303-2725 Eu St.,0
20,,,credit,18/2/2020 18:02,2371 Nascetur Road,10
32,,,cash,18/2/2020 18:14,"P.O. Box 617, 9467 Elit, Street",5
19,,,cash,18/2/2020 19:18,"7266 Iaculis, Rd.",15
4,,,cash,18/2/2020 20:00,"P.O. Box 829, 9645 Dolor. Ave",15
37,,,cash,18/2/2020 20:13,992-9630 Faucibus Avenue,5
26,,,cash,19/2/2020 10:13,Ap #254-8576 Dolor. Rd.,0
21,,,cash,19/2/2020 11:36,Ap #380-2332 Donec Rd.,5
31,,,cash,19/2/2020 11:43,"P.O. Box 715, 9339 Non Rd.",5
27,,,credit,19/2/2020 12:06,Ap #221-5202 Vitae Avenue,10
35,,,credit,19/2/2020 13:53,7803 Purus. Av.,15
25,,,cash,19/2/2020 15:56,9079 Neque Ave,10
10,,,credit,19/2/2020 16:25,156-6912 Amet Street,15
19,,,cash,19/2/2020 16:42,"P.O. Box 574, 6835 Nulla Rd.",0
33,,,cash,19/2/2020 20:23,Ap #664-4201 Accumsan St.,15
28,,,credit,19/2/2020 20:26,"P.O. Box 148, 8009 Per Rd.",10
30,,,cash,19/2/2020 21:12,5729 A Rd.,5
6,,,cash,20/2/2020 10:02,Ap #383-6975 Nibh. Rd.,5
29,,,cash,20/2/2020 10:27,"P.O. Box 321, 9800 Nulla St.",0
28,,,cash,20/2/2020 12:03,233-1803 Erat Rd.,5
14,,,credit,20/2/2020 13:26,"P.O. Box 891, 8219 Accumsan Rd.",5
9,,,cash,20/2/2020 13:35,"P.O. Box 496, 5595 Lobortis Ave",5
5,,,cash,20/2/2020 13:37,Ap #546-6868 Molestie Rd.,0
2,,,cash,20/2/2020 14:47,922-8195 Parturient Avenue,15
3,,,cash,20/2/2020 15:27,Ap #666-5520 Velit. Road,5
4,,,cash,20/2/2020 16:34,Ap #501-1476 Ligula. Rd.,10
13,,,credit,20/2/2020 18:33,Ap #965-7948 Commodo Avenue,10
38,,,credit,20/2/2020 20:27,"P.O. Box 657, 7698 Eu, Rd.",15
14,,,credit,20/2/2020 20:28,Ap #479-7762 Tellus Street,15
35,,,cash,21/2/2020 10:47,Ap #543-2871 Suspendisse St.,0
22,,,cash,21/2/2020 11:24,348-106 Senectus Rd.,5
8,,,credit,21/2/2020 11:58,Ap #691-5491 Fringilla Road,0
7,,,credit,21/2/2020 12:53,Ap #935-5493 Metus Street,10
16,,,credit,21/2/2020 13:00,Ap #345-6320 Tincidunt St.,15
30,,,credit,21/2/2020 13:01,"483-2133 At, Street",15
20,,,credit,21/2/2020 14:20,"P.O. Box 855, 5646 Vitae Road",5
36,,,cash,21/2/2020 16:28,Ap #536-6413 Facilisis Avenue,10
37,,,cash,21/2/2020 16:29,9994 Congue. St.,0
11,,,cash,21/2/2020 16:52,"P.O. Box 112, 4522 Porttitor Av.",0
14,,,cash,21/2/2020 18:07,456-5817 Justo Rd.,15
24,,,credit,21/2/2020 18:15,730-435 Mi Ave,0
16,,,credit,21/2/2020 18:18,2143 Mi Rd.,0
23,,,credit,21/2/2020 19:23,2803 Dis St.,10
28,,,cash,22/2/2020 10:41,Ap #677-5535 Maecenas Street,5
32,,,credit,22/2/2020 10:52,7318 Dictum Av.,0
28,,,cash,22/2/2020 11:07,2639 Elit Rd.,5
19,,,cash,22/2/2020 11:17,"P.O. Box 118, 8144 Odio. Rd.",0
3,,,cash,22/2/2020 11:50,748-8838 Proin Av.,10
21,,,cash,22/2/2020 11:54,"Ap #201-8736 At, Rd.",0
28,,,credit,22/2/2020 12:30,"P.O. Box 250, 1540 Ornare, Av.",10
8,,,credit,22/2/2020 13:05,Ap #265-1270 Suspendisse St.,15
11,,,cash,22/2/2020 13:41,Ap #206-6584 Aenean St.,15
19,,,cash,22/2/2020 13:51,"P.O. Box 317, 2336 Erat Rd.",5
34,,,cash,22/2/2020 14:20,"P.O. Box 468, 9141 Convallis St.",5
39,,,cash,22/2/2020 14:59,Ap #781-3453 Odio Road,5
7,,,cash,22/2/2020 16:16,Ap #427-684 Lectus. Street,15
15,,,credit,22/2/2020 16:58,Ap #202-4358 Non Street,15
32,,,credit,22/2/2020 17:39,Ap #830-7141 Rhoncus. Rd.,5
12,,,cash,22/2/2020 18:37,"605-4645 At, Street",10
10,,,credit,22/2/2020 20:08,"P.O. Box 865, 4869 Tellus Rd.",5
15,,,credit,22/2/2020 20:22,1033 A Road,5
26,,,cash,22/2/2020 20:53,3044 Imperdiet Ave,5
11,,,cash,23/2/2020 11:49,"P.O. Box 437, 9765 Arcu. Avenue",15
28,,,credit,23/2/2020 12:00,"P.O. Box 720, 7556 Etiam Avenue",5
9,,,cash,23/2/2020 12:42,2243 Vel Av.,15
2,,,cash,23/2/2020 13:05,Ap #897-9737 Diam Av.,5
11,,,credit,23/2/2020 16:57,Ap #704-4602 Mi Rd.,10
19,,,credit,23/2/2020 17:03,526-9946 Amet Avenue,5
10,,,credit,23/2/2020 18:33,"P.O. Box 353, 4234 Non St.",10
26,,,credit,23/2/2020 18:47,Ap #865-5369 Lorem Rd.,0
29,,,credit,23/2/2020 19:10,744-9259 Quam. Av.,5
5,,,credit,23/2/2020 19:32,"455-2980 Lacus, Road",5
5,,,cash,23/2/2020 21:22,156-1864 Fermentum Avenue,15
19,,,cash,24/2/2020 10:16,"7266 Iaculis, Rd.",15
11,,,credit,24/2/2020 10:30,6007 Feugiat. Av.,5
8,,,cash,24/2/2020 11:08,9981 Ipsum. Avenue,5
7,,,cash,24/2/2020 11:12,6138 Egestas Rd.,10
11,,,cash,24/2/2020 11:35,"451-5534 Quis, St.",15
27,,,cash,24/2/2020 12:38,705-6858 Quis Ave,15
20,,,cash,24/2/2020 12:39,466-9326 Pretium Rd.,5
15,,,credit,24/2/2020 13:08,762-5868 Etiam Av.,15
6,,,credit,24/2/2020 14:07,"P.O. Box 376, 1091 Nulla Ave",15
18,,,credit,24/2/2020 14:23,"P.O. Box 212, 1792 Lorem St.",10
8,,,cash,24/2/2020 15:52,"P.O. Box 171, 3188 Nisi Street",0
23,,,credit,24/2/2020 16:28,Ap #798-5814 Vitae Avenue,0
35,,,cash,24/2/2020 18:09,5207 Ac Street,10
23,,,cash,24/2/2020 18:32,Ap #173-6953 Vulputate Avenue,5
39,,,credit,24/2/2020 18:34,427-1463 Rutrum Rd.,15
11,,,cash,24/2/2020 18:37,966-9443 Ullamcorper. Rd.,10
23,,,cash,24/2/2020 18:40,1285 Erat. Ave,5
6,,,cash,24/2/2020 20:59,893-6759 Porta Road,15
4,,,credit,24/2/2020 21:53,990-2206 Parturient Rd.,0
13,,,credit,25/2/2020 11:09,Ap #303-2725 Eu St.,0
35,,,cash,25/2/2020 11:09,"1179 Lectus, St.",0
31,,,cash,25/2/2020 13:10,"P.O. Box 715, 9339 Non Rd.",0
6,,,credit,25/2/2020 13:24,Ap #997-4649 Elementum St.,0
25,,,cash,25/2/2020 13:34,746 Sem Av.,0
32,,,credit,25/2/2020 14:11,"P.O. Box 617, 9467 Elit, Street",0
37,,,cash,25/2/2020 14:39,992-9630 Faucibus Avenue,0
16,,,credit,25/2/2020 15:06,"P.O. Box 259, 9487 Praesent Av.",0
13,,,credit,25/2/2020 15:46,"P.O. Box 304, 2173 Fermentum St.",10
28,,,credit,25/2/2020 15:59,"P.O. Box 148, 8009 Per Rd.",0
31,,,credit,25/2/2020 18:24,486-4776 Donec Road,0
24,,,cash,25/2/2020 19:42,Ap #707-6637 Dictum Rd.,0
6,,,credit,25/2/2020 20:14,Ap #778-959 Tellus Road,5
10,,,credit,25/2/2020 20:35,156-6912 Amet Street,0
4,,,cash,25/2/2020 20:43,"P.O. Box 829, 9645 Dolor. Ave",0
18,,,cash,25/2/2020 20:43,6944 Bibendum Avenue,0
20,,,cash,25/2/2020 21:17,2371 Nascetur Road,0
28,,,credit,26/2/2020 10:42,233-1803 Erat Rd.,0
9,,,cash,26/2/2020 11:11,"P.O. Box 496, 5595 Lobortis Ave",0
38,,,credit,26/2/2020 11:24,"P.O. Box 657, 7698 Eu, Rd.",0
30,,,credit,26/2/2020 11:45,5729 A Rd.,0
4,,,credit,26/2/2020 12:52,Ap #501-1476 Ligula. Rd.,0
14,,,credit,26/2/2020 14:39,Ap #479-7762 Tellus Street,0
25,,,credit,26/2/2020 14:56,9079 Neque Ave,0
14,,,credit,26/2/2020 15:53,"P.O. Box 891, 8219 Accumsan Rd.",0
33,,,cash,26/2/2020 17:23,Ap #664-4201 Accumsan St.,0
29,,,credit,26/2/2020 18:03,"P.O. Box 321, 9800 Nulla St.",0
3,,,credit,26/2/2020 19:04,Ap #666-5520 Velit. Road,0
19,,,cash,26/2/2020 19:36,"P.O. Box 574, 6835 Nulla Rd.",0
21,,,cash,26/2/2020 19:55,Ap #380-2332 Donec Rd.,0
2,,,credit,26/2/2020 19:55,922-8195 Parturient Avenue,0
27,,,cash,26/2/2020 20:18,Ap #221-5202 Vitae Avenue,0
6,,,cash,26/2/2020 20:30,Ap #383-6975 Nibh. Rd.,0
35,,,cash,26/2/2020 20:38,7803 Purus. Av.,0
5,,,cash,26/2/2020 20:39,Ap #546-6868 Molestie Rd.,0
26,,,credit,26/2/2020 20:58,Ap #254-8576 Dolor. Rd.,0
35,,,credit,27/2/2020 11:39,Ap #543-2871 Suspendisse St.,0
14,,,credit,27/2/2020 11:50,456-5817 Justo Rd.,0
13,,,cash,27/2/2020 14:34,Ap #965-7948 Commodo Avenue,0
16,,,cash,27/2/2020 14:37,2143 Mi Rd.,0
12,,,cash,27/2/2020 14:45,"605-4645 At, Street",0
11,,,cash,27/2/2020 14:57,"P.O. Box 112, 4522 Porttitor Av.",0
8,,,credit,27/2/2020 14:59,Ap #691-5491 Fringilla Road,0
22,,,credit,27/2/2020 15:02,348-106 Senectus Rd.,0
20,,,cash,27/2/2020 15:14,"P.O. Box 855, 5646 Vitae Road",0
7,,,cash,27/2/2020 16:11,Ap #935-5493 Metus Street,0
23,,,credit,27/2/2020 18:06,2803 Dis St.,0
16,,,cash,27/2/2020 18:23,Ap #345-6320 Tincidunt St.,0
24,,,cash,27/2/2020 19:15,730-435 Mi Ave,0
36,,,credit,27/2/2020 20:00,Ap #536-6413 Facilisis Avenue,0
30,,,credit,27/2/2020 20:28,"483-2133 At, Street",0
37,,,credit,27/2/2020 21:52,9994 Congue. St.,0
7,,,credit,28/2/2020 11:07,"P.O. Box 255, 5464 Velit St.",0
28,,,cash,28/2/2020 11:27,"9673 A, St.",0
19,,,credit,28/2/2020 11:41,"21 Lower Kent Ridge Rd, Singapore 119077",0
28,,,cash,28/2/2020 11:48,Ap #811-9386 Sed Ave,0
10,,,cash,28/2/2020 12:08,"21 Lower Kent Ridge Rd, Singapore 119077",0
11,,,cash,28/2/2020 12:15,"21 Lower Kent Ridge Rd, Singapore 119077",0
39,,,cash,28/2/2020 12:42,Ap #781-3453 Odio Road,0
8,,,cash,28/2/2020 13:13,"21 Lower Kent Ridge Rd, Singapore 119077",0
15,,,credit,28/2/2020 13:31,Ap #811-9386 Sed Ave,0
34,,,cash,28/2/2020 13:46,Ap #724-6214 Donec St.,0
19,,,cash,28/2/2020 14:12,"21 Lower Kent Ridge Rd, Singapore 119077",0
32,,,cash,28/2/2020 14:58,"P.O. Box 478, 6223 Amet Av.",0
28,,,credit,28/2/2020 16:44,2639 Elit Rd.,0
3,,,cash,28/2/2020 17:15,Ap #724-6214 Donec St.,0
15,,,cash,28/2/2020 19:19,3633 Sodales St.,0
21,,,credit,28/2/2020 21:00,"Ap #201-8736 At, Rd.",0
26,,,cash,28/2/2020 21:44,"21 Lower Kent Ridge Rd, Singapore 119077",0
28,,,cash,29/2/2020 12:06,783-4226 Porttitor St.,0
11,,,credit,29/2/2020 12:18,"21 Lower Kent Ridge Rd, Singapore 119077",0
32,,,cash,29/2/2020 13:40,"21 Lower Kent Ridge Rd, Singapore 119077",0
9,,,credit,29/2/2020 18:27,"P.O. Box 525, 5575 Tellus Ave",0
5,,,credit,29/2/2020 19:32,Ap #865-5540 Ligula St.,0
19,,,cash,29/2/2020 20:05,"21 Lower Kent Ridge Rd, Singapore 119077",0
5,,,credit,29/2/2020 20:08,465 Id Rd.,0
29,,,cash,29/2/2020 20:40,"P.O. Box 478, 6223 Amet Av.",0
11,,,credit,29/2/2020 21:23,"21 Lower Kent Ridge Rd, Singapore 119077",0
2,,,credit,29/2/2020 21:58,"21 Lower Kent Ridge Rd, Singapore 119077",0
11,,,credit,1/3/2020 10:57,8225 Risus. Road,0
35,,,cash,1/3/2020 11:24,"P.O. Box 255, 5464 Velit St.",0
20,,,credit,1/3/2020 11:24,"21 Lower Kent Ridge Rd, Singapore 119077",0
6,,,credit,1/3/2020 11:46,203-1102 Molestie St.,0
10,,,credit,1/3/2020 11:47,Ap #251-751 Vehicula Road,0
26,,,cash,1/3/2020 11:59,"Ap #840-1080 Ac, St.",0
39,,,credit,1/3/2020 12:22,"21 Lower Kent Ridge Rd, Singapore 119077",0
7,,,cash,1/3/2020 12:37,930-8599 Nulla Rd.,0
4,,,credit,1/3/2020 13:53,"679 Erat, Ave",0
8,,,cash,1/3/2020 15:15,Ap #673-6032 Sit Rd.,0
11,,,credit,1/3/2020 16:33,"21 Lower Kent Ridge Rd, Singapore 119077",0
23,,,cash,1/3/2020 17:15,"21 Lower Kent Ridge Rd, Singapore 119077",0
18,,,cash,1/3/2020 18:25,"21 Lower Kent Ridge Rd, Singapore 119077",0
23,,,credit,1/3/2020 18:57,Ap #680-1342 At Street,0
6,,,credit,1/3/2020 19:05,2424 Eu Road,0
11,,,cash,1/3/2020 19:20,Ap #680-1342 At Street,0
15,,,cash,1/3/2020 21:00,8225 Risus. Road,0
27,,,cash,1/3/2020 21:47,Ap #251-751 Vehicula Road,0
13,,,cash,2/3/2020 10:44,"9673 A, St.",0
28,,,credit,2/3/2020 11:34,7202 Integer St.,0
10,,,cash,2/3/2020 11:34,"21 Lower Kent Ridge Rd, Singapore 119077",0
35,,,cash,2/3/2020 11:38,"21 Lower Kent Ridge Rd, Singapore 119077",0
8,,,credit,2/3/2020 13:48,"21 Lower Kent Ridge Rd, Singapore 119077",0
25,,,cash,2/3/2020 13:57,"Ap #449-4984 Eu, St.",0
4,,,cash,2/3/2020 14:18,"21 Lower Kent Ridge Rd, Singapore 119077",0
18,,,credit,2/3/2020 14:50,740-1045 A Av.,0
16,,,cash,2/3/2020 14:55,1875 Tincidunt Street,0
13,,,cash,2/3/2020 15:22,9326 Erat Avenue,0
6,,,credit,2/3/2020 15:33,"21 Lower Kent Ridge Rd, Singapore 119077",0
31,,,credit,2/3/2020 16:59,"21 Lower Kent Ridge Rd, Singapore 119077",0
37,,,credit,2/3/2020 17:35,516-5864 Ullamcorper. Street,0
6,,,cash,2/3/2020 17:43,"P.O. Box 982, 3671 In St.",0
20,,,cash,2/3/2020 18:10,"P.O. Box 442, 4876 Est St.",0
23,,,credit,2/3/2020 18:26,"21 Lower Kent Ridge Rd, Singapore 119077",0
24,,,credit,2/3/2020 18:44,"21 Lower Kent Ridge Rd, Singapore 119077",0
32,,,cash,2/3/2020 18:50,Ap #251-751 Vehicula Road,0
19,,,cash,2/3/2020 21:55,Ap #312-8413 Proin St.,0
21,,,cash,3/3/2020 11:09,2424 Eu Road,0
4,,,cash,3/3/2020 11:25,"21 Lower Kent Ridge Rd, Singapore 119077",0
27,,,cash,3/3/2020 12:37,"545-7472 Lorem, Rd.",0
31,,,credit,3/3/2020 13:40,6664 Felis Street,0
29,,,credit,3/3/2020 13:41,"P.O. Box 833, 5372 Amet, Rd.",0
28,,,cash,3/3/2020 14:25,Ap #995-9429 Tellus St.,0
14,,,cash,3/3/2020 15:12,"21 Lower Kent Ridge Rd, Singapore 119077",0
35,,,cash,3/3/2020 15:14,"21 Lower Kent Ridge Rd, Singapore 119077",0
25,,,cash,3/3/2020 15:15,Ap #595-9948 Pede Av.,0
30,,,credit,3/3/2020 15:15,"21 Lower Kent Ridge Rd, Singapore 119077",0
6,,,credit,3/3/2020 15:19,"21 Lower Kent Ridge Rd, Singapore 119077",0
19,,,cash,3/3/2020 16:00,"21 Lower Kent Ridge Rd, Singapore 119077",0
33,,,credit,3/3/2020 16:39,6060 Suspendisse Rd.,0
3,,,credit,3/3/2020 19:37,"P.O. Box 708, 9314 Phasellus Avenue",0
26,,,credit,3/3/2020 21:14,"21 Lower Kent Ridge Rd, Singapore 119077",0
14,,,cash,3/3/2020 21:52,"21 Lower Kent Ridge Rd, Singapore 119077",0
2,,,credit,4/3/2020 14:03,"P.O. Box 982, 3671 In St.",0
16,,,cash,4/3/2020 15:01,968-5015 Nibh Street,0
5,,,credit,4/3/2020 19:44,"21 Lower Kent Ridge Rd, Singapore 119077",0
38,,,credit,4/3/2020 20:06,703-7392 Consectetuer St.,0
36,,,credit,4/3/2020 20:22,"Ap #394-3000 Dui, Road",0
14,,,cash,4/3/2020 20:29,"P.O. Box 885, 2468 Egestas St.",0
13,,,credit,4/3/2020 21:00,"P.O. Box 833, 5372 Amet, Rd.",0
8,,,cash,4/3/2020 21:00,349-9739 Nisl. Ave,0
9,,,cash,4/3/2020 21:07,"21 Lower Kent Ridge Rd, Singapore 119077",0
30,,,credit,4/3/2020 21:29,"21 Lower Kent Ridge Rd, Singapore 119077",0
28,,,cash,5/3/2020 11:50,"9673 A, St.",0
7,,,cash,5/3/2020 12:39,"21 Lower Kent Ridge Rd, Singapore 119077",0
11,,,cash,5/3/2020 12:49,"21 Lower Kent Ridge Rd, Singapore 119077",0
7,,,credit,5/3/2020 13:43,"21 Lower Kent Ridge Rd, Singapore 119077",0
23,,,cash,5/3/2020 13:56,516-5864 Ullamcorper. Street,0
28,,,cash,5/3/2020 15:33,942-9696 Rhoncus. St.,0
21,,,cash,5/3/2020 16:05,"21 Lower Kent Ridge Rd, Singapore 119077",0
35,,,cash,5/3/2020 16:14,"21 Lower Kent Ridge Rd, Singapore 119077",0
22,,,cash,5/3/2020 16:36,"21 Lower Kent Ridge Rd, Singapore 119077",0
19,,,cash,5/3/2020 16:38,"21 Lower Kent Ridge Rd, Singapore 119077",0
16,,,cash,5/3/2020 16:40,"2543 A, Road",0
39,,,credit,5/3/2020 17:58,"21 Lower Kent Ridge Rd, Singapore 119077",0
12,,,cash,5/3/2020 18:10,"21 Lower Kent Ridge Rd, Singapore 119077",0
37,,,credit,5/3/2020 19:04,"P.O. Box 202, 4698 Blandit. Street",0
20,,,cash,5/3/2020 19:24,"21 Lower Kent Ridge Rd, Singapore 119077",0
11,,,credit,5/3/2020 19:45,Ap #865-5540 Ligula St.,0
24,,,credit,5/3/2020 19:48,339-7751 Lacinia St.,0
28,,,cash,6/3/2020 10:25,Ap #366-8424 Tempor Road,0
15,,,cash,6/3/2020 11:36,106-1568 Est Ave,0
32,,,cash,6/3/2020 13:44,"304-4116 Sem, Avenue",0
10,,,cash,6/3/2020 14:11,"21 Lower Kent Ridge Rd, Singapore 119077",0
5,,,credit,6/3/2020 15:10,"21 Lower Kent Ridge Rd, Singapore 119077",0
3,,,credit,6/3/2020 15:30,9326 Erat Avenue,0
26,,,cash,6/3/2020 15:32,"21 Lower Kent Ridge Rd, Singapore 119077",0
15,,,cash,6/3/2020 18:35,3568 Mauris St.,0
8,,,credit,6/3/2020 19:38,"21 Lower Kent Ridge Rd, Singapore 119077",0
19,,,cash,6/3/2020 20:32,"21 Lower Kent Ridge Rd, Singapore 119077",0
29,,,cash,6/3/2020 20:35,7886 Etiam Av.,0
34,,,credit,6/3/2020 20:52,"Ap #840-1080 Ac, St.",0
32,,,cash,6/3/2020 21:46,"679 Erat, Ave",0
10,,,credit,7/3/2020 10:46,"P.O. Box 478, 6223 Amet Av.",0
26,,,cash,7/3/2020 13:33,339-7751 Lacinia St.,0
11,,,cash,7/3/2020 13:48,"21 Lower Kent Ridge Rd, Singapore 119077",0
2,,,cash,7/3/2020 14:27,"21 Lower Kent Ridge Rd, Singapore 119077",0
5,,,cash,7/3/2020 14:56,"21 Lower Kent Ridge Rd, Singapore 119077",0
9,,,cash,7/3/2020 17:09,"21 Lower Kent Ridge Rd, Singapore 119077",0
8,,,credit,7/3/2020 17:12,"21 Lower Kent Ridge Rd, Singapore 119077",0
11,,,credit,7/3/2020 17:30,"P.O. Box 833, 5372 Amet, Rd.",0
35,,,cash,7/3/2020 18:46,"21 Lower Kent Ridge Rd, Singapore 119077",0
4,,,credit,7/3/2020 20:02,506-3718 Pharetra Road,0
19,,,cash,7/3/2020 20:41,"Ap #840-1080 Ac, St.",0
28,,,credit,7/3/2020 21:28,"P.O. Box 712, 4578 Vivamus Av.",0
13,,,cash,8/3/2020 12:15,Ap #312-8413 Proin St.,0
13,,,cash,8/3/2020 14:34,"21 Lower Kent Ridge Rd, Singapore 119077",0
7,,,cash,8/3/2020 14:48,"21 Lower Kent Ridge Rd, Singapore 119077",0
18,,,credit,8/3/2020 15:25,106-1568 Est Ave,0
23,,,credit,8/3/2020 16:06,1922 Aliquam Street,0
11,,,cash,8/3/2020 16:38,740-1045 A Av.,0
23,,,cash,8/3/2020 16:40,"21 Lower Kent Ridge Rd, Singapore 119077",0
11,,,credit,8/3/2020 17:29,3568 Mauris St.,0
11,,,credit,8/3/2020 17:37,"21 Lower Kent Ridge Rd, Singapore 119077",0
39,,,cash,8/3/2020 17:49,Ap #346-4100 Odio. Av.,0
6,,,cash,8/3/2020 18:50,783-4226 Porttitor St.,0
23,,,cash,8/3/2020 19:37,"21 Lower Kent Ridge Rd, Singapore 119077",0
6,,,cash,8/3/2020 19:38,930-8599 Nulla Rd.,0
27,,,credit,8/3/2020 19:38,465 Id Rd.,0
15,,,cash,8/3/2020 19:56,"P.O. Box 318, 9700 Ac Av.",0
8,,,credit,8/3/2020 20:28,"P.O. Box 712, 4578 Vivamus Av.",0
20,,,cash,8/3/2020 21:01,"21 Lower Kent Ridge Rd, Singapore 119077",0
19,,,cash,8/3/2020 21:18,"21 Lower Kent Ridge Rd, Singapore 119077",0
25,,,credit,9/3/2020 10:47,Ap #346-4100 Odio. Av.,0
31,,,credit,9/3/2020 11:43,"21 Lower Kent Ridge Rd, Singapore 119077",0
20,,,credit,9/3/2020 12:06,"21 Lower Kent Ridge Rd, Singapore 119077",0
35,,,credit,9/3/2020 12:39,"21 Lower Kent Ridge Rd, Singapore 119077",0
32,,,credit,9/3/2020 13:41,"21 Lower Kent Ridge Rd, Singapore 119077",0
6,,,cash,9/3/2020 13:55,4892 Proin St.,0
24,,,cash,9/3/2020 14:03,"21 Lower Kent Ridge Rd, Singapore 119077",0
37,,,credit,9/3/2020 15:08,4892 Proin St.,0
31,,,cash,9/3/2020 16:44,"21 Lower Kent Ridge Rd, Singapore 119077",0
18,,,credit,9/3/2020 17:41,"21 Lower Kent Ridge Rd, Singapore 119077",0
6,,,cash,9/3/2020 19:06,Ap #865-5540 Ligula St.,0
16,,,credit,9/3/2020 19:09,"21 Lower Kent Ridge Rd, Singapore 119077",0
4,,,cash,9/3/2020 19:35,"864-7712 Sapien, Rd.",0
10,,,cash,9/3/2020 21:19,506-3718 Pharetra Road,0
28,,,credit,9/3/2020 21:21,823-6492 Dolor Avenue,0
26,,,cash,10/3/2020 10:15,"21 Lower Kent Ridge Rd, Singapore 119077",0
33,,,cash,10/3/2020 12:27,"21 Lower Kent Ridge Rd, Singapore 119077",0
38,,,cash,10/3/2020 13:25,217-6764 Sit Rd.,0
3,,,credit,10/3/2020 14:12,"21 Lower Kent Ridge Rd, Singapore 119077",0
21,,,credit,10/3/2020 14:29,Ap #995-9429 Tellus St.,0
4,,,credit,10/3/2020 15:02,643-6115 Tempus Road,0
27,,,cash,10/3/2020 16:00,"21 Lower Kent Ridge Rd, Singapore 119077",0
14,,,cash,10/3/2020 18:01,"P.O. Box 343, 5146 Netus St.",0
19,,,credit,10/3/2020 19:01,"21 Lower Kent Ridge Rd, Singapore 119077",0
9,,,cash,10/3/2020 19:25,"21 Lower Kent Ridge Rd, Singapore 119077",0
25,,,credit,10/3/2020 19:46,"21 Lower Kent Ridge Rd, Singapore 119077",0
6,,,cash,10/3/2020 19:57,"21 Lower Kent Ridge Rd, Singapore 119077",0
35,,,credit,10/3/2020 20:13,"Ap #989-9346 At, Avenue",0
28,,,credit,10/3/2020 20:24,"21 Lower Kent Ridge Rd, Singapore 119077",0
29,,,credit,10/3/2020 20:25,Ap #292-3748 Molestie Av.,0
14,,,credit,10/3/2020 21:10,"21 Lower Kent Ridge Rd, Singapore 119077",0
30,,,cash,10/3/2020 21:13,"21 Lower Kent Ridge Rd, Singapore 119077",0
22,,,cash,11/3/2020 10:24,"21 Lower Kent Ridge Rd, Singapore 119077",0
14,,,cash,11/3/2020 10:49,"864-7712 Sapien, Rd.",0
7,,,cash,11/3/2020 10:57,"21 Lower Kent Ridge Rd, Singapore 119077",0
30,,,credit,11/3/2020 11:10,8626 Lorem Rd.,0
5,,,cash,11/3/2020 12:34,"21 Lower Kent Ridge Rd, Singapore 119077",0
16,,,credit,11/3/2020 15:15,"304-4116 Sem, Avenue",0
11,,,credit,11/3/2020 15:31,942-9696 Rhoncus. St.,0
36,,,cash,11/3/2020 15:34,"9673 A, St.",0
13,,,cash,11/3/2020 15:41,2424 Eu Road,0
16,,,cash,11/3/2020 16:17,"21 Lower Kent Ridge Rd, Singapore 119077",0
23,,,credit,11/3/2020 16:37,"21 Lower Kent Ridge Rd, Singapore 119077",0
8,,,cash,11/3/2020 17:10,"21 Lower Kent Ridge Rd, Singapore 119077",0
37,,,credit,11/3/2020 17:32,"21 Lower Kent Ridge Rd, Singapore 119077",0
2,,,credit,11/3/2020 19:50,"21 Lower Kent Ridge Rd, Singapore 119077",0
24,,,cash,11/3/2020 20:31,8225 Risus. Road,0
20,,,credit,11/3/2020 21:06,"P.O. Box 343, 5146 Netus St.",0
35,,,cash,12/3/2020 12:09,"P.O. Box 393, 8831 Urna Ave",0
34,,,cash,12/3/2020 12:58,"21 Lower Kent Ridge Rd, Singapore 119077",0
21,,,cash,12/3/2020 13:00,"21 Lower Kent Ridge Rd, Singapore 119077",0
28,,,credit,12/3/2020 13:45,402-7613 Non Street,0
19,,,cash,12/3/2020 15:21,"21 Lower Kent Ridge Rd, Singapore 119077",0
7,,,credit,12/3/2020 17:23,"21 Lower Kent Ridge Rd, Singapore 119077",0
28,,,credit,12/3/2020 17:30,"21 Lower Kent Ridge Rd, Singapore 119077",0
