userId,promoCode,applicableTo,modeOfPayment,timeOfOrder,deliveryLocation,usedRewardPoints
39,,,cash,25/6/2019 21:01,"P.O. Box 833, 5372 Amet, Rd.",10
8,,,cash,25/6/2019 21:09,"2543 A, Road",5
32,,,cash,26/6/2019 10:02,"21 Lower Kent Ridge Rd, Singapore 119077",15
14,,,cash,26/6/2019 11:06,"21 Lower Kent Ridge Rd, Singapore 119077",0
3,,,cash,26/6/2019 11:08,Ap #865-5540 Ligula St.,0
27,,,cash,26/6/2019 11:19,"21 Lower Kent Ridge Rd, Singapore 119077",15
17,,,cash,26/6/2019 13:06,339-7751 Lacinia St.,0
3,,,cash,26/6/2019 14:27,516-5864 Ullamcorper. Street,0
22,,,cash,26/6/2019 14:30,942-9696 Rhoncus. St.,15
21,,,cash,26/6/2019 14:53,"21 Lower Kent Ridge Rd, Singapore 119077",15
40,,,cash,26/6/2019 16:38,"21 Lower Kent Ridge Rd, Singapore 119077",0
8,,,cash,26/6/2019 16:45,"21 Lower Kent Ridge Rd, Singapore 119077",0
9,,,cash,26/6/2019 17:23,"21 Lower Kent Ridge Rd, Singapore 119077",0
39,,,cash,26/6/2019 18:45,"21 Lower Kent Ridge Rd, Singapore 119077",10
27,,,cash,26/6/2019 20:47,"21 Lower Kent Ridge Rd, Singapore 119077",0
9,,,cash,26/6/2019 20:47,"9673 A, St.",0
16,,,cash,27/6/2019 10:49,"679 Erat, Ave",0
3,,,cash,27/6/2019 11:02,"21 Lower Kent Ridge Rd, Singapore 119077",15
16,,,cash,27/6/2019 11:11,3568 Mauris St.,15
19,,,cash,27/6/2019 11:22,9326 Erat Avenue,0
18,,,cash,27/6/2019 11:37,"P.O. Box 833, 5372 Amet, Rd.",0
33,,,cash,27/6/2019 11:51,"21 Lower Kent Ridge Rd, Singapore 119077",10
37,,,cash,27/6/2019 12:48,Ap #366-8424 Tempor Road,0
14,,,cash,27/6/2019 12:54,"Ap #840-1080 Ac, St.",5
39,,,credit,27/6/2019 13:22,106-1568 Est Ave,15
20,,,cash,27/6/2019 13:23,"21 Lower Kent Ridge Rd, Singapore 119077",10
3,,,cash,27/6/2019 13:25,"21 Lower Kent Ridge Rd, Singapore 119077",0
30,,,cash,27/6/2019 13:25,"Ap #840-1080 Ac, St.",10
1,,,credit,27/6/2019 15:49,"21 Lower Kent Ridge Rd, Singapore 119077",0
39,,,cash,27/6/2019 17:31,"P.O. Box 712, 4578 Vivamus Av.",0
5,,,credit,27/6/2019 17:31,"21 Lower Kent Ridge Rd, Singapore 119077",0
34,,,cash,27/6/2019 17:34,"21 Lower Kent Ridge Rd, Singapore 119077",10
35,,,cash,27/6/2019 18:16,"21 Lower Kent Ridge Rd, Singapore 119077",0
30,,,cash,27/6/2019 18:32,"304-4116 Sem, Avenue",0
33,,,cash,27/6/2019 18:34,"21 Lower Kent Ridge Rd, Singapore 119077",5
10,,,cash,27/6/2019 19:22,"21 Lower Kent Ridge Rd, Singapore 119077",10
27,,,cash,27/6/2019 19:53,"21 Lower Kent Ridge Rd, Singapore 119077",10
27,,,credit,27/6/2019 20:39,"21 Lower Kent Ridge Rd, Singapore 119077",10
2,,,cash,27/6/2019 21:39,"P.O. Box 478, 6223 Amet Av.",0
16,,,cash,27/6/2019 21:44,7886 Etiam Av.,0
2,,,cash,27/6/2019 21:52,339-7751 Lacinia St.,0
5,,,cash,28/6/2019 11:12,"21 Lower Kent Ridge Rd, Singapore 119077",5
23,,,cash,28/6/2019 11:18,106-1568 Est Ave,0
21,,,credit,28/6/2019 13:12,740-1045 A Av.,15
12,,,credit,28/6/2019 13:35,465 Id Rd.,0
5,,,cash,28/6/2019 13:55,"21 Lower Kent Ridge Rd, Singapore 119077",10
11,,,credit,28/6/2019 14:18,930-8599 Nulla Rd.,15
15,,,credit,28/6/2019 15:32,Ap #346-4100 Odio. Av.,0
15,,,credit,28/6/2019 15:45,1922 Aliquam Street,10
17,,,cash,28/6/2019 17:54,783-4226 Porttitor St.,15
5,,,cash,28/6/2019 18:20,"21 Lower Kent Ridge Rd, Singapore 119077",0
14,,,credit,28/6/2019 18:56,"21 Lower Kent Ridge Rd, Singapore 119077",0
27,,,credit,28/6/2019 19:35,3568 Mauris St.,10
28,,,cash,28/6/2019 19:43,"P.O. Box 318, 9700 Ac Av.",0
39,,,credit,28/6/2019 21:41,506-3718 Pharetra Road,10
31,,,credit,29/6/2019 11:14,"21 Lower Kent Ridge Rd, Singapore 119077",10
26,,,cash,29/6/2019 11:26,"21 Lower Kent Ridge Rd, Singapore 119077",0
29,,,cash,29/6/2019 12:00,4892 Proin St.,0
5,,,cash,29/6/2019 12:32,"21 Lower Kent Ridge Rd, Singapore 119077",15
31,,,credit,29/6/2019 13:56,"P.O. Box 712, 4578 Vivamus Av.",15
11,,,credit,29/6/2019 15:08,Ap #312-8413 Proin St.,0
32,,,cash,29/6/2019 15:49,Ap #865-5540 Ligula St.,0
19,,,credit,29/6/2019 20:20,"864-7712 Sapien, Rd.",15
40,,,credit,29/6/2019 21:26,"21 Lower Kent Ridge Rd, Singapore 119077",0
34,,,credit,29/6/2019 21:39,4892 Proin St.,0
40,,,cash,30/6/2019 10:31,823-6492 Dolor Avenue,10
27,,,cash,30/6/2019 10:45,"21 Lower Kent Ridge Rd, Singapore 119077",5
16,,,cash,30/6/2019 11:40,"21 Lower Kent Ridge Rd, Singapore 119077",10
27,,,cash,30/6/2019 11:59,"21 Lower Kent Ridge Rd, Singapore 119077",0
25,,,cash,30/6/2019 12:59,"21 Lower Kent Ridge Rd, Singapore 119077",0
26,,,cash,30/6/2019 13:46,"21 Lower Kent Ridge Rd, Singapore 119077",0
14,,,credit,30/6/2019 14:14,506-3718 Pharetra Road,15
5,,,cash,30/6/2019 15:16,"21 Lower Kent Ridge Rd, Singapore 119077",15
34,,,cash,30/6/2019 15:38,"21 Lower Kent Ridge Rd, Singapore 119077",5
23,,,cash,30/6/2019 18:00,"21 Lower Kent Ridge Rd, Singapore 119077",15
29,,,credit,30/6/2019 18:09,Ap #346-4100 Odio. Av.,10
35,,,credit,30/6/2019 18:31,"21 Lower Kent Ridge Rd, Singapore 119077",0
2,,,credit,30/6/2019 19:58,"Ap #989-9346 At, Avenue",15
32,,,cash,30/6/2019 20:14,"21 Lower Kent Ridge Rd, Singapore 119077",15
13,,,credit,30/6/2019 21:55,"21 Lower Kent Ridge Rd, Singapore 119077",0
15,,,cash,1/7/2019 12:19,"21 Lower Kent Ridge Rd, Singapore 119077",15
34,,,credit,1/7/2019 13:15,"21 Lower Kent Ridge Rd, Singapore 119077",10
20,,,cash,1/7/2019 13:37,"21 Lower Kent Ridge Rd, Singapore 119077",10
7,,,cash,1/7/2019 14:13,643-6115 Tempus Road,5
7,,,credit,1/7/2019 15:02,Ap #995-9429 Tellus St.,15
39,,,credit,1/7/2019 20:53,Ap #292-3748 Molestie Av.,0
29,,,credit,1/7/2019 21:24,"P.O. Box 343, 5146 Netus St.",0
8,,,credit,1/7/2019 21:50,"21 Lower Kent Ridge Rd, Singapore 119077",10
8,,,credit,2/7/2019 11:22,"304-4116 Sem, Avenue",0
3,,,credit,2/7/2019 11:42,"21 Lower Kent Ridge Rd, Singapore 119077",0
18,,,cash,2/7/2019 12:38,"21 Lower Kent Ridge Rd, Singapore 119077",15
11,,,credit,2/7/2019 13:16,"21 Lower Kent Ridge Rd, Singapore 119077",10
16,,,credit,2/7/2019 13:38,"21 Lower Kent Ridge Rd, Singapore 119077",0
17,,,cash,2/7/2019 13:46,8225 Risus. Road,15
10,,,credit,2/7/2019 14:02,2424 Eu Road,0
22,,,cash,2/7/2019 14:05,402-7613 Non Street,0
39,,,cash,2/7/2019 15:28,"21 Lower Kent Ridge Rd, Singapore 119077",15
14,,,cash,2/7/2019 16:07,"P.O. Box 393, 8831 Urna Ave",0
32,,,cash,2/7/2019 16:08,"21 Lower Kent Ridge Rd, Singapore 119077",15
8,,,cash,2/7/2019 16:41,"21 Lower Kent Ridge Rd, Singapore 119077",15
33,,,credit,2/7/2019 16:54,"9673 A, St.",0
40,,,credit,2/7/2019 17:26,8626 Lorem Rd.,0
9,,,cash,2/7/2019 17:42,942-9696 Rhoncus. St.,0
26,,,credit,2/7/2019 18:56,"21 Lower Kent Ridge Rd, Singapore 119077",10
32,,,credit,2/7/2019 19:08,"21 Lower Kent Ridge Rd, Singapore 119077",15
18,,,cash,2/7/2019 20:04,"864-7712 Sapien, Rd.",15
27,,,credit,2/7/2019 20:25,"21 Lower Kent Ridge Rd, Singapore 119077",0
11,,,credit,2/7/2019 20:45,"21 Lower Kent Ridge Rd, Singapore 119077",0
15,,,cash,2/7/2019 21:07,"21 Lower Kent Ridge Rd, Singapore 119077",10
2,,,cash,2/7/2019 21:13,217-6764 Sit Rd.,0
27,,,credit,2/7/2019 21:40,"P.O. Box 343, 5146 Netus St.",0
21,,,credit,2/7/2019 21:40,"21 Lower Kent Ridge Rd, Singapore 119077",15
8,,,cash,2/7/2019 21:52,413-6677 In Road,0
16,,,credit,3/7/2019 10:38,861-5731 Gravida Av.,10
33,,,cash,3/7/2019 11:32,217-6764 Sit Rd.,15
30,,,credit,3/7/2019 11:51,Ap #865-5540 Ligula St.,0
16,,,cash,3/7/2019 15:23,"21 Lower Kent Ridge Rd, Singapore 119077",0
37,,,cash,3/7/2019 15:36,"P.O. Box 318, 9700 Ac Av.",5
19,,,credit,3/7/2019 15:43,9093 Eu Street,15
33,,,credit,3/7/2019 16:30,8252 Mauris Ave,10
35,,,credit,3/7/2019 16:57,Ap #292-3748 Molestie Av.,10
16,,,cash,3/7/2019 16:58,"Ap #394-3000 Dui, Road",0
9,,,cash,3/7/2019 17:03,"21 Lower Kent Ridge Rd, Singapore 119077",15
1,,,cash,3/7/2019 17:34,"21 Lower Kent Ridge Rd, Singapore 119077",0
3,,,cash,3/7/2019 18:05,"21 Lower Kent Ridge Rd, Singapore 119077",0
30,,,cash,3/7/2019 19:05,6060 Suspendisse Rd.,15
3,,,credit,3/7/2019 19:19,"21 Lower Kent Ridge Rd, Singapore 119077",0
14,,,cash,3/7/2019 20:17,"21 Lower Kent Ridge Rd, Singapore 119077",15
40,,,cash,3/7/2019 21:16,"21 Lower Kent Ridge Rd, Singapore 119077",15
27,,,cash,3/7/2019 21:21,"21 Lower Kent Ridge Rd, Singapore 119077",10
39,,,credit,3/7/2019 21:43,"21 Lower Kent Ridge Rd, Singapore 119077",0
10,,,cash,4/7/2019 10:53,"21 Lower Kent Ridge Rd, Singapore 119077",0
27,,,cash,4/7/2019 14:09,465 Id Rd.,10
18,,,credit,4/7/2019 14:11,"21 Lower Kent Ridge Rd, Singapore 119077",10
34,,,credit,4/7/2019 15:32,"21 Lower Kent Ridge Rd, Singapore 119077",5
3,,,credit,4/7/2019 21:16,"5961 A, Street",0
23,,,credit,5/7/2019 10:02,"21 Lower Kent Ridge Rd, Singapore 119077",10
5,,,credit,5/7/2019 10:09,823-6492 Dolor Avenue,15
17,,,credit,5/7/2019 11:33,"P.O. Box 286, 5259 Sollicitudin Av.",0
14,,,credit,5/7/2019 11:33,"21 Lower Kent Ridge Rd, Singapore 119077",5
40,,,credit,5/7/2019 11:37,"21 Lower Kent Ridge Rd, Singapore 119077",15
2,,,cash,5/7/2019 12:02,"21 Lower Kent Ridge Rd, Singapore 119077",5
5,,,cash,5/7/2019 12:09,"21 Lower Kent Ridge Rd, Singapore 119077",10
5,,,cash,5/7/2019 12:24,Ap #274-4967 Nascetur Av.,0
11,,,credit,5/7/2019 12:53,Ap #680-1342 At Street,10
20,,,cash,5/7/2019 12:55,Ap #811-9386 Sed Ave,0
15,,,credit,5/7/2019 13:19,"21 Lower Kent Ridge Rd, Singapore 119077",0
27,,,credit,5/7/2019 13:19,"21 Lower Kent Ridge Rd, Singapore 119077",0
11,,,cash,5/7/2019 13:25,"5961 A, Street",15
26,,,credit,5/7/2019 15:01,"21 Lower Kent Ridge Rd, Singapore 119077",15
39,,,cash,5/7/2019 15:45,"21 Lower Kent Ridge Rd, Singapore 119077",10
32,,,credit,5/7/2019 15:59,"21 Lower Kent Ridge Rd, Singapore 119077",15
31,,,credit,5/7/2019 16:14,"21 Lower Kent Ridge Rd, Singapore 119077",10
31,,,credit,5/7/2019 17:05,"21 Lower Kent Ridge Rd, Singapore 119077",5
39,,,credit,5/7/2019 17:46,"21 Lower Kent Ridge Rd, Singapore 119077",15
5,,,cash,5/7/2019 18:05,"21 Lower Kent Ridge Rd, Singapore 119077",5
12,,,cash,5/7/2019 18:26,"21 Lower Kent Ridge Rd, Singapore 119077",10
21,,,cash,5/7/2019 19:34,"P.O. Box 712, 2846 Nascetur Ave",5
5,,,cash,5/7/2019 20:03,"21 Lower Kent Ridge Rd, Singapore 119077",15
15,,,credit,5/7/2019 20:55,"5961 A, Street",5
28,,,credit,5/7/2019 21:00,"21 Lower Kent Ridge Rd, Singapore 119077",15
2,,,credit,5/7/2019 21:32,1922 Aliquam Street,5
29,,,cash,6/7/2019 10:36,823-6492 Dolor Avenue,5
32,,,cash,6/7/2019 10:48,"21 Lower Kent Ridge Rd, Singapore 119077",5
29,,,cash,6/7/2019 11:33,"21 Lower Kent Ridge Rd, Singapore 119077",15
23,,,cash,6/7/2019 12:14,"21 Lower Kent Ridge Rd, Singapore 119077",15
34,,,cash,6/7/2019 12:20,"5961 A, Street",15
14,,,cash,6/7/2019 12:47,"21 Lower Kent Ridge Rd, Singapore 119077",15
34,,,cash,6/7/2019 13:03,"21 Lower Kent Ridge Rd, Singapore 119077",10
25,,,cash,6/7/2019 14:10,"21 Lower Kent Ridge Rd, Singapore 119077",0
27,,,credit,6/7/2019 14:17,823-6492 Dolor Avenue,0
13,,,cash,6/7/2019 15:53,"21 Lower Kent Ridge Rd, Singapore 119077",10
26,,,credit,6/7/2019 16:11,"21 Lower Kent Ridge Rd, Singapore 119077",10
19,,,credit,6/7/2019 16:30,"21 Lower Kent Ridge Rd, Singapore 119077",15
40,,,credit,6/7/2019 17:23,"21 Lower Kent Ridge Rd, Singapore 119077",10
16,,,credit,6/7/2019 17:31,"21 Lower Kent Ridge Rd, Singapore 119077",0
5,,,credit,6/7/2019 18:14,"21 Lower Kent Ridge Rd, Singapore 119077",15
27,,,cash,6/7/2019 18:22,"21 Lower Kent Ridge Rd, Singapore 119077",10
35,,,credit,6/7/2019 19:41,"21 Lower Kent Ridge Rd, Singapore 119077",10
26,,,credit,7/7/2019 10:48,"21 Lower Kent Ridge Rd, Singapore 119077",15
10,,,credit,7/7/2019 11:01,"21 Lower Kent Ridge Rd, Singapore 119077",10
15,,,cash,7/7/2019 11:03,"21 Lower Kent Ridge Rd, Singapore 119077",10
11,,,credit,7/7/2019 11:39,"21 Lower Kent Ridge Rd, Singapore 119077",5
18,,,credit,7/7/2019 11:46,"21 Lower Kent Ridge Rd, Singapore 119077",5
8,,,cash,7/7/2019 13:41,823-6492 Dolor Avenue,10
20,,,cash,7/7/2019 14:56,"P.O. Box 712, 2846 Nascetur Ave",15
15,,,credit,7/7/2019 15:03,823-6492 Dolor Avenue,0
2,,,credit,7/7/2019 15:39,"21 Lower Kent Ridge Rd, Singapore 119077",0
34,,,cash,7/7/2019 15:46,823-6492 Dolor Avenue,10
8,,,cash,7/7/2019 15:47,"P.O. Box 712, 2846 Nascetur Ave",0
40,,,cash,7/7/2019 15:55,"21 Lower Kent Ridge Rd, Singapore 119077",15
2,,,credit,7/7/2019 16:26,"5961 A, Street",10
7,,,cash,7/7/2019 16:32,"P.O. Box 712, 2846 Nascetur Ave",0
11,,,cash,7/7/2019 17:06,"5961 A, Street",15
7,,,cash,7/7/2019 19:33,"21 Lower Kent Ridge Rd, Singapore 119077",15
16,,,cash,7/7/2019 19:34,"21 Lower Kent Ridge Rd, Singapore 119077",10
29,,,cash,7/7/2019 19:42,"21 Lower Kent Ridge Rd, Singapore 119077",5
32,,,credit,7/7/2019 20:33,"21 Lower Kent Ridge Rd, Singapore 119077",15
39,,,cash,7/7/2019 21:25,"P.O. Box 712, 2846 Nascetur Ave",5
33,,,cash,7/7/2019 21:34,"21 Lower Kent Ridge Rd, Singapore 119077",0
9,,,credit,8/7/2019 10:00,"21 Lower Kent Ridge Rd, Singapore 119077",5
40,,,credit,8/7/2019 10:27,"21 Lower Kent Ridge Rd, Singapore 119077",10
19,,,cash,8/7/2019 10:27,"P.O. Box 712, 2846 Nascetur Ave",0
3,,,cash,8/7/2019 12:22,"21 Lower Kent Ridge Rd, Singapore 119077",10
14,,,cash,8/7/2019 12:43,"P.O. Box 712, 2846 Nascetur Ave",0
22,,,cash,8/7/2019 12:53,"21 Lower Kent Ridge Rd, Singapore 119077",5
27,,,cash,8/7/2019 13:32,"21 Lower Kent Ridge Rd, Singapore 119077",10
17,,,credit,8/7/2019 15:16,"21 Lower Kent Ridge Rd, Singapore 119077",15
39,,,cash,8/7/2019 15:17,823-6492 Dolor Avenue,10
21,,,credit,8/7/2019 15:23,"21 Lower Kent Ridge Rd, Singapore 119077",5
39,,,credit,8/7/2019 17:22,"21 Lower Kent Ridge Rd, Singapore 119077",15
3,,,cash,8/7/2019 17:46,"21 Lower Kent Ridge Rd, Singapore 119077",0
27,,,cash,8/7/2019 18:44,"21 Lower Kent Ridge Rd, Singapore 119077",0
9,,,credit,8/7/2019 19:13,"21 Lower Kent Ridge Rd, Singapore 119077",10
16,,,cash,8/7/2019 19:23,"P.O. Box 712, 2846 Nascetur Ave",5
32,,,credit,8/7/2019 19:32,"P.O. Box 712, 2846 Nascetur Ave",5
8,,,cash,8/7/2019 19:58,"21 Lower Kent Ridge Rd, Singapore 119077",5
14,,,credit,8/7/2019 20:44,"21 Lower Kent Ridge Rd, Singapore 119077",5
8,,,credit,8/7/2019 20:57,"21 Lower Kent Ridge Rd, Singapore 119077",0
27,,,credit,8/7/2019 21:05,"21 Lower Kent Ridge Rd, Singapore 119077",0
35,,,cash,8/7/2019 21:53,"21 Lower Kent Ridge Rd, Singapore 119077",10
18,,,cash,8/7/2019 21:58,"5961 A, Street",0
10,,,cash,9/7/2019 12:39,"21 Lower Kent Ridge Rd, Singapore 119077",15
1,,,cash,9/7/2019 13:22,"21 Lower Kent Ridge Rd, Singapore 119077",0
30,,,credit,9/7/2019 13:44,"21 Lower Kent Ridge Rd, Singapore 119077",5
30,,,credit,9/7/2019 14:01,"21 Lower Kent Ridge Rd, Singapore 119077",15
5,,,cash,9/7/2019 14:05,"21 Lower Kent Ridge Rd, Singapore 119077",0
16,,,credit,9/7/2019 14:07,"5961 A, Street",5
23,,,cash,9/7/2019 14:41,"21 Lower Kent Ridge Rd, Singapore 119077",0
39,,,credit,9/7/2019 14:52,"P.O. Box 712, 2846 Nascetur Ave",0
33,,,cash,9/7/2019 15:01,"21 Lower Kent Ridge Rd, Singapore 119077",0
2,,,cash,9/7/2019 15:15,"21 Lower Kent Ridge Rd, Singapore 119077",0
33,,,credit,9/7/2019 15:38,"21 Lower Kent Ridge Rd, Singapore 119077",0
11,,,cash,9/7/2019 16:20,"21 Lower Kent Ridge Rd, Singapore 119077",0
27,,,credit,9/7/2019 17:00,"21 Lower Kent Ridge Rd, Singapore 119077",10
37,,,cash,9/7/2019 17:12,"21 Lower Kent Ridge Rd, Singapore 119077",5
20,,,cash,9/7/2019 17:55,"21 Lower Kent Ridge Rd, Singapore 119077",0
3,,,credit,9/7/2019 19:26,"21 Lower Kent Ridge Rd, Singapore 119077",5
17,,,credit,9/7/2019 19:30,"21 Lower Kent Ridge Rd, Singapore 119077",0
18,,,cash,9/7/2019 19:37,823-6492 Dolor Avenue,0
2,,,credit,9/7/2019 20:40,"21 Lower Kent Ridge Rd, Singapore 119077",0
16,,,cash,9/7/2019 21:04,"21 Lower Kent Ridge Rd, Singapore 119077",0
34,,,cash,9/7/2019 21:23,"P.O. Box 712, 2846 Nascetur Ave",5
3,,,credit,9/7/2019 21:40,823-6492 Dolor Avenue,15
39,,,cash,9/7/2019 21:52,"5961 A, Street",10
5,,,credit,10/7/2019 10:59,"21 Lower Kent Ridge Rd, Singapore 119077",0
19,,,cash,10/7/2019 11:22,"5961 A, Street",0
15,,,credit,10/7/2019 11:29,"5961 A, Street",0
31,,,cash,10/7/2019 11:36,"5961 A, Street",0
14,,,cash,10/7/2019 11:38,"21 Lower Kent Ridge Rd, Singapore 119077",0
5,,,credit,10/7/2019 12:07,"21 Lower Kent Ridge Rd, Singapore 119077",0
31,,,cash,10/7/2019 12:59,"21 Lower Kent Ridge Rd, Singapore 119077",0
26,,,credit,10/7/2019 14:09,"21 Lower Kent Ridge Rd, Singapore 119077",0
11,,,cash,10/7/2019 14:25,"21 Lower Kent Ridge Rd, Singapore 119077",0
21,,,cash,10/7/2019 14:51,"21 Lower Kent Ridge Rd, Singapore 119077",0
12,,,credit,10/7/2019 15:08,"P.O. Box 712, 2846 Nascetur Ave",0
35,,,cash,10/7/2019 17:01,"P.O. Box 712, 2846 Nascetur Ave",0
5,,,cash,10/7/2019 17:08,823-6492 Dolor Avenue,0
15,,,credit,10/7/2019 17:46,"21 Lower Kent Ridge Rd, Singapore 119077",0
29,,,cash,10/7/2019 18:24,823-6492 Dolor Avenue,0
27,,,credit,10/7/2019 19:05,"21 Lower Kent Ridge Rd, Singapore 119077",0
34,,,cash,10/7/2019 19:32,"5961 A, Street",0
5,,,credit,10/7/2019 20:01,"21 Lower Kent Ridge Rd, Singapore 119077",0
32,,,cash,10/7/2019 20:08,"P.O. Box 712, 2846 Nascetur Ave",0
40,,,cash,10/7/2019 20:40,"21 Lower Kent Ridge Rd, Singapore 119077",0
28,,,cash,10/7/2019 21:07,"21 Lower Kent Ridge Rd, Singapore 119077",0
27,,,cash,11/7/2019 10:01,"21 Lower Kent Ridge Rd, Singapore 119077",0
25,,,cash,11/7/2019 10:25,823-6492 Dolor Avenue,0
40,,,cash,11/7/2019 10:27,823-6492 Dolor Avenue,0
16,,,cash,11/7/2019 11:04,"21 Lower Kent Ridge Rd, Singapore 119077",0
26,,,cash,11/7/2019 11:30,"21 Lower Kent Ridge Rd, Singapore 119077",0
14,,,cash,11/7/2019 11:47,"21 Lower Kent Ridge Rd, Singapore 119077",0
32,,,cash,11/7/2019 13:11,"21 Lower Kent Ridge Rd, Singapore 119077",0
23,,,cash,11/7/2019 14:36,823-6492 Dolor Avenue,0
29,,,cash,11/7/2019 14:52,"21 Lower Kent Ridge Rd, Singapore 119077",0
34,,,cash,11/7/2019 18:49,823-6492 Dolor Avenue,0
5,,,cash,11/7/2019 20:34,"21 Lower Kent Ridge Rd, Singapore 119077",0
13,,,cash,11/7/2019 21:01,"21 Lower Kent Ridge Rd, Singapore 119077",0
27,,,cash,11/7/2019 21:18,"21 Lower Kent Ridge Rd, Singapore 119077",0
15,,,cash,12/7/2019 10:32,"21 Lower Kent Ridge Rd, Singapore 119077",0
16,,,cash,12/7/2019 10:40,"21 Lower Kent Ridge Rd, Singapore 119077",0
8,,,cash,12/7/2019 10:48,"P.O. Box 712, 2846 Nascetur Ave",0
20,,,cash,12/7/2019 11:55,"21 Lower Kent Ridge Rd, Singapore 119077",0
15,,,cash,12/7/2019 11:59,"21 Lower Kent Ridge Rd, Singapore 119077",0
29,,,cash,12/7/2019 12:08,"21 Lower Kent Ridge Rd, Singapore 119077",0
11,,,cash,12/7/2019 12:32,"21 Lower Kent Ridge Rd, Singapore 119077",0
8,,,cash,12/7/2019 12:59,"P.O. Box 712, 2846 Nascetur Ave",0
10,,,cash,12/7/2019 14:13,"21 Lower Kent Ridge Rd, Singapore 119077",0
40,,,cash,12/7/2019 14:18,"21 Lower Kent Ridge Rd, Singapore 119077",0
2,,,cash,12/7/2019 14:23,"21 Lower Kent Ridge Rd, Singapore 119077",0
18,,,cash,12/7/2019 14:25,823-6492 Dolor Avenue,0
18,,,cash,12/7/2019 14:50,"21 Lower Kent Ridge Rd, Singapore 119077",0
39,,,cash,12/7/2019 15:42,"21 Lower Kent Ridge Rd, Singapore 119077",0
2,,,cash,12/7/2019 15:51,"5961 A, Street",0
32,,,cash,12/7/2019 16:50,"21 Lower Kent Ridge Rd, Singapore 119077",0
7,,,cash,12/7/2019 16:53,"21 Lower Kent Ridge Rd, Singapore 119077",0
34,,,cash,12/7/2019 17:00,"21 Lower Kent Ridge Rd, Singapore 119077",0
8,,,cash,12/7/2019 17:17,"21 Lower Kent Ridge Rd, Singapore 119077",0
33,,,cash,12/7/2019 17:29,"21 Lower Kent Ridge Rd, Singapore 119077",0
26,,,cash,12/7/2019 19:54,"21 Lower Kent Ridge Rd, Singapore 119077",0
11,,,cash,12/7/2019 21:08,"21 Lower Kent Ridge Rd, Singapore 119077",0
7,,,cash,12/7/2019 21:21,"5961 A, Street",0
14,,,cash,13/7/2019 10:17,"5961 A, Street",0
27,,,cash,13/7/2019 10:27,"21 Lower Kent Ridge Rd, Singapore 119077",0
39,,,cash,13/7/2019 10:45,"5961 A, Street",0
9,,,cash,13/7/2019 11:30,"21 Lower Kent Ridge Rd, Singapore 119077",0
3,,,cash,13/7/2019 13:31,"21 Lower Kent Ridge Rd, Singapore 119077",0
27,,,cash,13/7/2019 13:50,"21 Lower Kent Ridge Rd, Singapore 119077",0
17,,,cash,13/7/2019 14:15,"P.O. Box 712, 2846 Nascetur Ave",0
8,,,cash,13/7/2019 14:24,"P.O. Box 712, 2846 Nascetur Ave",0
3,,,cash,13/7/2019 14:34,"P.O. Box 712, 2846 Nascetur Ave",0
39,,,cash,13/7/2019 15:53,"P.O. Box 712, 2846 Nascetur Ave",0
32,,,cash,13/7/2019 16:45,"21 Lower Kent Ridge Rd, Singapore 119077",0
35,,,cash,13/7/2019 18:17,"21 Lower Kent Ridge Rd, Singapore 119077",0
9,,,cash,13/7/2019 18:52,"5961 A, Street",0
22,,,cash,13/7/2019 20:07,"21 Lower Kent Ridge Rd, Singapore 119077",0
40,,,cash,13/7/2019 20:24,"21 Lower Kent Ridge Rd, Singapore 119077",0
21,,,cash,13/7/2019 20:37,"21 Lower Kent Ridge Rd, Singapore 119077",0
27,,,cash,13/7/2019 21:41,"21 Lower Kent Ridge Rd, Singapore 119077",0
14,,,cash,13/7/2019 21:50,"21 Lower Kent Ridge Rd, Singapore 119077",0
33,,,cash,14/7/2019 10:46,"21 Lower Kent Ridge Rd, Singapore 119077",0
30,,,cash,14/7/2019 12:13,Ap #728-453 Pede. Rd.,0
16,,,cash,14/7/2019 12:20,"21 Lower Kent Ridge Rd, Singapore 119077",0
16,,,cash,14/7/2019 12:55,5832 Ultrices. Rd.,0
33,,,cash,14/7/2019 15:30,5146 Nunc Street,0
3,,,cash,14/7/2019 15:31,"21 Lower Kent Ridge Rd, Singapore 119077",0
30,,,cash,14/7/2019 15:46,977-7074 Ultricies Av.,0
16,,,cash,14/7/2019 16:16,"21 Lower Kent Ridge Rd, Singapore 119077",0
1,,,cash,14/7/2019 19:33,945-9810 Nunc St.,0
19,,,cash,14/7/2019 19:40,823-6492 Dolor Avenue,0
37,,,cash,14/7/2019 21:45,Ap #833-4861 Nec Av.,0
11,,,cash,15/7/2019 11:45,"Ap #663-3202 Vestibulum, Rd.",0
34,,,cash,15/7/2019 11:50,970-8448 Adipiscing St.,0
14,,,cash,15/7/2019 11:56,"P.O. Box 417, 1468 Malesuada Rd.",0
28,,,cash,15/7/2019 12:12,"P.O. Box 998, 5325 Nam Street",0
5,,,cash,15/7/2019 12:32,9379 Mi. Road,0
21,,,cash,15/7/2019 13:33,Ap #782-7191 Sodales Road,0
2,,,cash,15/7/2019 14:12,Ap #543-2935 Convallis St.,0
27,,,cash,15/7/2019 14:35,8976 Sem St.,0
23,,,cash,15/7/2019 14:53,"P.O. Box 302, 3075 Duis Rd.",0
18,,,cash,15/7/2019 16:10,457-9638 Dui Ave,0
